participant_id	bids_participant_id	session_id	pipeline_name	pipeline_version	pipeline_step	bids_session_id	status
ACM07	sub-ACM07	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
AD25	sub-AD25	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
AG10	sub-AG10	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
AI24	sub-AI24	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
AIS07	sub-AIS07	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
AOK07	sub-AOK07	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	FAIL
AW05	sub-AW05	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
AWMS24	sub-AWMS24	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
AY10	sub-AY10	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
BJ22	sub-BJ22	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
BM24	sub-BM24	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
CB24	sub-CB24	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
CGSA11	sub-CGSA11	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
CLC06	sub-CLC06	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	FAIL
CS11	sub-CS11	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
DAPA10	sub-DAPA10	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
EA23	sub-EA23	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
EDO07	sub-EDO07	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
GB23	sub-GB23	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
GEJA09	sub-GEJA09	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
JG24	sub-JG24	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
JH22	sub-JH22	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
JM25	sub-JM25	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
JP23	sub-JP23	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
KM25	sub-KM25	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
KW10	sub-KW10	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
LB23	sub-LB23	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
LL11	sub-LL11	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	FAIL
MB26	sub-MB26	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
MBA24	sub-MBA24	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
MC26	sub-MC26	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
MDT09	sub-MDT09	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
MEC05	sub-MEC05	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
MFC11	sub-MFC11	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
MJW22	sub-MJW22	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
ML23	sub-ML23	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
MMC27	sub-MMC27	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
MW23	sub-MW23	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
NT22	sub-NT22	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
NW10	sub-NW10	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
OS12	sub-OS12	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
RHSA06	sub-RHSA06	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
RJM10	sub-RJM10	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
SDS07	sub-SDS07	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
SERA10	sub-SERA10	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
SL23	sub-SL23	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
STM10	sub-STM10	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
WAH26	sub-WAH26	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
ZCM05	sub-ZCM05	stanfordCNI	mriqc	24.0.2	default	ses-stanfordCNI	SUCCESS
