participant_id	bids_participant_id	session_id	pipeline_name	pipeline_version	pipeline_step	bids_session_id	status
1301	sub-1301	AM	fmriprep	24.0.1	default	ses-AM	FAIL
1301	sub-1301	AM	mriqc	24.0.2	default	ses-AM	SUCCESS
1301	sub-1301	PM	fmriprep	24.0.1	default	ses-PM	FAIL
1301	sub-1301	PM	mriqc	24.0.2	default	ses-PM	SUCCESS
1302	sub-1302	AM	fmriprep	24.0.1	default	ses-AM	FAIL
1302	sub-1302	AM	mriqc	24.0.2	default	ses-AM	SUCCESS
1302	sub-1302	PM	fmriprep	24.0.1	default	ses-PM	FAIL
1302	sub-1302	PM	mriqc	24.0.2	default	ses-PM	SUCCESS
1303	sub-1303	AM	fmriprep	24.0.1	default	ses-AM	FAIL
1303	sub-1303	AM	mriqc	24.0.2	default	ses-AM	SUCCESS
1303	sub-1303	PM	fmriprep	24.0.1	default	ses-PM	FAIL
1303	sub-1303	PM	mriqc	24.0.2	default	ses-PM	SUCCESS
1304	sub-1304	AM	fmriprep	24.0.1	default	ses-AM	FAIL
1304	sub-1304	AM	mriqc	24.0.2	default	ses-AM	SUCCESS
1304	sub-1304	PM	fmriprep	24.0.1	default	ses-PM	FAIL
1304	sub-1304	PM	mriqc	24.0.2	default	ses-PM	SUCCESS
1305	sub-1305	AM	fmriprep	24.0.1	default	ses-AM	FAIL
1305	sub-1305	AM	mriqc	24.0.2	default	ses-AM	SUCCESS
1305	sub-1305	PM	fmriprep	24.0.1	default	ses-PM	FAIL
1305	sub-1305	PM	mriqc	24.0.2	default	ses-PM	SUCCESS
1306	sub-1306	AM	fmriprep	24.0.1	default	ses-AM	FAIL
1306	sub-1306	AM	mriqc	24.0.2	default	ses-AM	SUCCESS
1306	sub-1306	PM	fmriprep	24.0.1	default	ses-PM	FAIL
1306	sub-1306	PM	mriqc	24.0.2	default	ses-PM	SUCCESS
1307	sub-1307	AM	fmriprep	24.0.1	default	ses-AM	FAIL
1307	sub-1307	AM	mriqc	24.0.2	default	ses-AM	SUCCESS
1307	sub-1307	PM	fmriprep	24.0.1	default	ses-PM	FAIL
1307	sub-1307	PM	mriqc	24.0.2	default	ses-PM	SUCCESS
1308	sub-1308	AM	fmriprep	24.0.1	default	ses-AM	FAIL
1308	sub-1308	AM	mriqc	24.0.2	default	ses-AM	SUCCESS
1308	sub-1308	PM	fmriprep	24.0.1	default	ses-PM	FAIL
1308	sub-1308	PM	mriqc	24.0.2	default	ses-PM	SUCCESS
1309	sub-1309	AM	fmriprep	24.0.1	default	ses-AM	FAIL
1309	sub-1309	AM	mriqc	24.0.2	default	ses-AM	SUCCESS
1309	sub-1309	PM	fmriprep	24.0.1	default	ses-PM	FAIL
1309	sub-1309	PM	mriqc	24.0.2	default	ses-PM	SUCCESS
1310	sub-1310	AM	fmriprep	24.0.1	default	ses-AM	FAIL
1310	sub-1310	AM	mriqc	24.0.2	default	ses-AM	SUCCESS
1310	sub-1310	PM	fmriprep	24.0.1	default	ses-PM	FAIL
1310	sub-1310	PM	mriqc	24.0.2	default	ses-PM	SUCCESS
1311	sub-1311	AM	fmriprep	24.0.1	default	ses-AM	FAIL
1311	sub-1311	AM	mriqc	24.0.2	default	ses-AM	SUCCESS
1311	sub-1311	PM	fmriprep	24.0.1	default	ses-PM	FAIL
1311	sub-1311	PM	mriqc	24.0.2	default	ses-PM	SUCCESS
1312	sub-1312	AM	fmriprep	24.0.1	default	ses-AM	FAIL
1312	sub-1312	AM	mriqc	24.0.2	default	ses-AM	SUCCESS
1312	sub-1312	PM	fmriprep	24.0.1	default	ses-PM	FAIL
1312	sub-1312	PM	mriqc	24.0.2	default	ses-PM	SUCCESS
1313	sub-1313	AM	fmriprep	24.0.1	default	ses-AM	FAIL
1313	sub-1313	AM	mriqc	24.0.2	default	ses-AM	SUCCESS
1313	sub-1313	PM	fmriprep	24.0.1	default	ses-PM	FAIL
1313	sub-1313	PM	mriqc	24.0.2	default	ses-PM	SUCCESS
1314	sub-1314	AM	fmriprep	24.0.1	default	ses-AM	FAIL
1314	sub-1314	AM	mriqc	24.0.2	default	ses-AM	SUCCESS
1314	sub-1314	PM	fmriprep	24.0.1	default	ses-PM	FAIL
1314	sub-1314	PM	mriqc	24.0.2	default	ses-PM	SUCCESS
1315	sub-1315	AM	fmriprep	24.0.1	default	ses-AM	FAIL
1315	sub-1315	AM	mriqc	24.0.2	default	ses-AM	SUCCESS
1315	sub-1315	PM	fmriprep	24.0.1	default	ses-PM	FAIL
1315	sub-1315	PM	mriqc	24.0.2	default	ses-PM	SUCCESS
