participant_id	bids_participant_id	session_id	pipeline_name	pipeline_version	pipeline_step	bids_session_id	status
01	sub-01	1	fmriprep	25.1.3	default	ses-1	SUCCESS
01	sub-01	2	fmriprep	25.1.3	default	ses-2	FAIL
02	sub-02	1	fmriprep	25.1.3	default	ses-1	SUCCESS
02	sub-02	2	fmriprep	25.1.3	default	ses-2	FAIL
03	sub-03	1	fmriprep	25.1.3	default	ses-1	SUCCESS
03	sub-03	2	fmriprep	25.1.3	default	ses-2	FAIL
04	sub-04	1	fmriprep	25.1.3	default	ses-1	SUCCESS
04	sub-04	2	fmriprep	25.1.3	default	ses-2	FAIL
06	sub-06	1	fmriprep	25.1.3	default	ses-1	SUCCESS
06	sub-06	2	fmriprep	25.1.3	default	ses-2	FAIL
08	sub-08	1	fmriprep	25.1.3	default	ses-1	FAIL
08	sub-08	2	fmriprep	25.1.3	default	ses-2	SUCCESS
09	sub-09	1	fmriprep	25.1.3	default	ses-1	FAIL
09	sub-09	2	fmriprep	25.1.3	default	ses-2	SUCCESS
10	sub-10	1	fmriprep	25.1.3	default	ses-1	SUCCESS
10	sub-10	2	fmriprep	25.1.3	default	ses-2	FAIL
11	sub-11	1	fmriprep	25.1.3	default	ses-1	SUCCESS
11	sub-11	2	fmriprep	25.1.3	default	ses-2	FAIL
12	sub-12	1	fmriprep	25.1.3	default	ses-1	SUCCESS
12	sub-12	2	fmriprep	25.1.3	default	ses-2	FAIL
13	sub-13	1	fmriprep	25.1.3	default	ses-1	SUCCESS
13	sub-13	2	fmriprep	25.1.3	default	ses-2	FAIL
14	sub-14	1	fmriprep	25.1.3	default	ses-1	SUCCESS
14	sub-14	2	fmriprep	25.1.3	default	ses-2	FAIL
16	sub-16	1	fmriprep	25.1.3	default	ses-1	SUCCESS
16	sub-16	2	fmriprep	25.1.3	default	ses-2	FAIL
17	sub-17	1	fmriprep	25.1.3	default	ses-1	SUCCESS
17	sub-17	2	fmriprep	25.1.3	default	ses-2	FAIL
18	sub-18	1	fmriprep	25.1.3	default	ses-1	SUCCESS
18	sub-18	2	fmriprep	25.1.3	default	ses-2	FAIL
19	sub-19	1	fmriprep	25.1.3	default	ses-1	SUCCESS
19	sub-19	2	fmriprep	25.1.3	default	ses-2	FAIL
20	sub-20	1	fmriprep	25.1.3	default	ses-1	SUCCESS
20	sub-20	2	fmriprep	25.1.3	default	ses-2	FAIL
22	sub-22	1	fmriprep	25.1.3	default	ses-1	SUCCESS
22	sub-22	2	fmriprep	25.1.3	default	ses-2	FAIL
23	sub-23	1	fmriprep	25.1.3	default	ses-1	SUCCESS
23	sub-23	2	fmriprep	25.1.3	default	ses-2	FAIL
24	sub-24	1	fmriprep	25.1.3	default	ses-1	SUCCESS
24	sub-24	2	fmriprep	25.1.3	default	ses-2	FAIL
25	sub-25	1	fmriprep	25.1.3	default	ses-1	SUCCESS
25	sub-25	2	fmriprep	25.1.3	default	ses-2	FAIL
26	sub-26	1	fmriprep	25.1.3	default	ses-1	SUCCESS
26	sub-26	2	fmriprep	25.1.3	default	ses-2	FAIL
27	sub-27	1	fmriprep	25.1.3	default	ses-1	SUCCESS
27	sub-27	2	fmriprep	25.1.3	default	ses-2	FAIL
28	sub-28	1	fmriprep	25.1.3	default	ses-1	SUCCESS
28	sub-28	2	fmriprep	25.1.3	default	ses-2	FAIL
