participant_id	bids_participant_id	session_id	pipeline_name	pipeline_version	pipeline_step	bids_session_id	status
study002	sub-study002	after	fmriprep	23.2.0	default	ses-after	FAIL
study002	sub-study002	after	mriqc	22.0.6	default	ses-after	SUCCESS
study002	sub-study002	before	fmriprep	23.2.0	default	ses-before	FAIL
study002	sub-study002	before	mriqc	22.0.6	default	ses-before	SUCCESS
study003	sub-study003	after	fmriprep	23.2.0	default	ses-after	FAIL
study003	sub-study003	after	mriqc	22.0.6	default	ses-after	SUCCESS
study003	sub-study003	before	fmriprep	23.2.0	default	ses-before	FAIL
study003	sub-study003	before	mriqc	22.0.6	default	ses-before	SUCCESS
study003	sub-study003	followup	fmriprep	23.2.0	default	ses-followup	FAIL
study003	sub-study003	followup	mriqc	22.0.6	default	ses-followup	SUCCESS
study004	sub-study004	after	fmriprep	23.2.0	default	ses-after	FAIL
study004	sub-study004	after	mriqc	22.0.6	default	ses-after	SUCCESS
study004	sub-study004	before	fmriprep	23.2.0	default	ses-before	FAIL
study004	sub-study004	before	mriqc	22.0.6	default	ses-before	SUCCESS
study004	sub-study004	followup	fmriprep	23.2.0	default	ses-followup	FAIL
study004	sub-study004	followup	mriqc	22.0.6	default	ses-followup	SUCCESS
study005	sub-study005	after	fmriprep	23.2.0	default	ses-after	FAIL
study005	sub-study005	after	mriqc	22.0.6	default	ses-after	SUCCESS
study005	sub-study005	before	fmriprep	23.2.0	default	ses-before	FAIL
study005	sub-study005	before	mriqc	22.0.6	default	ses-before	SUCCESS
study005	sub-study005	followup	fmriprep	23.2.0	default	ses-followup	FAIL
study005	sub-study005	followup	mriqc	22.0.6	default	ses-followup	SUCCESS
study006	sub-study006	after	fmriprep	23.2.0	default	ses-after	FAIL
study006	sub-study006	after	mriqc	22.0.6	default	ses-after	SUCCESS
study006	sub-study006	before	fmriprep	23.2.0	default	ses-before	FAIL
study006	sub-study006	before	mriqc	22.0.6	default	ses-before	SUCCESS
study006	sub-study006	followup	fmriprep	23.2.0	default	ses-followup	FAIL
study006	sub-study006	followup	mriqc	22.0.6	default	ses-followup	SUCCESS
study007	sub-study007	after	fmriprep	23.2.0	default	ses-after	FAIL
study007	sub-study007	after	mriqc	22.0.6	default	ses-after	SUCCESS
study007	sub-study007	before	fmriprep	23.2.0	default	ses-before	FAIL
study007	sub-study007	before	mriqc	22.0.6	default	ses-before	SUCCESS
study007	sub-study007	followup	fmriprep	23.2.0	default	ses-followup	FAIL
study007	sub-study007	followup	mriqc	22.0.6	default	ses-followup	SUCCESS
study008	sub-study008	after	fmriprep	23.2.0	default	ses-after	FAIL
study008	sub-study008	after	mriqc	22.0.6	default	ses-after	SUCCESS
study008	sub-study008	before	fmriprep	23.2.0	default	ses-before	FAIL
study008	sub-study008	before	mriqc	22.0.6	default	ses-before	SUCCESS
study008	sub-study008	followup	fmriprep	23.2.0	default	ses-followup	FAIL
study008	sub-study008	followup	mriqc	22.0.6	default	ses-followup	SUCCESS
study010	sub-study010	after	fmriprep	23.2.0	default	ses-after	FAIL
study010	sub-study010	after	mriqc	22.0.6	default	ses-after	SUCCESS
study010	sub-study010	before	fmriprep	23.2.0	default	ses-before	FAIL
study010	sub-study010	before	mriqc	22.0.6	default	ses-before	SUCCESS
study010	sub-study010	followup	fmriprep	23.2.0	default	ses-followup	FAIL
study010	sub-study010	followup	mriqc	22.0.6	default	ses-followup	SUCCESS
study011	sub-study011	after	fmriprep	23.2.0	default	ses-after	FAIL
study011	sub-study011	after	mriqc	22.0.6	default	ses-after	SUCCESS
study011	sub-study011	before	fmriprep	23.2.0	default	ses-before	FAIL
study011	sub-study011	before	mriqc	22.0.6	default	ses-before	SUCCESS
study011	sub-study011	followup	fmriprep	23.2.0	default	ses-followup	FAIL
study011	sub-study011	followup	mriqc	22.0.6	default	ses-followup	SUCCESS
study012	sub-study012	after	fmriprep	23.2.0	default	ses-after	FAIL
study012	sub-study012	after	mriqc	22.0.6	default	ses-after	SUCCESS
study012	sub-study012	before	fmriprep	23.2.0	default	ses-before	FAIL
study012	sub-study012	before	mriqc	22.0.6	default	ses-before	SUCCESS
study013	sub-study013	after	fmriprep	23.2.0	default	ses-after	FAIL
study013	sub-study013	after	mriqc	22.0.6	default	ses-after	SUCCESS
study013	sub-study013	before	fmriprep	23.2.0	default	ses-before	FAIL
study013	sub-study013	before	mriqc	22.0.6	default	ses-before	SUCCESS
study013	sub-study013	followup	fmriprep	23.2.0	default	ses-followup	FAIL
study013	sub-study013	followup	mriqc	22.0.6	default	ses-followup	SUCCESS
study014	sub-study014	after	fmriprep	23.2.0	default	ses-after	FAIL
study014	sub-study014	after	mriqc	22.0.6	default	ses-after	SUCCESS
study014	sub-study014	before	fmriprep	23.2.0	default	ses-before	FAIL
study014	sub-study014	before	mriqc	22.0.6	default	ses-before	SUCCESS
study014	sub-study014	followup	fmriprep	23.2.0	default	ses-followup	FAIL
study014	sub-study014	followup	mriqc	22.0.6	default	ses-followup	SUCCESS
study015	sub-study015	after	fmriprep	23.2.0	default	ses-after	FAIL
study015	sub-study015	after	mriqc	22.0.6	default	ses-after	SUCCESS
study015	sub-study015	before	fmriprep	23.2.0	default	ses-before	FAIL
study015	sub-study015	before	mriqc	22.0.6	default	ses-before	SUCCESS
study015	sub-study015	followup	fmriprep	23.2.0	default	ses-followup	FAIL
study015	sub-study015	followup	mriqc	22.0.6	default	ses-followup	SUCCESS
study016	sub-study016	after	fmriprep	23.2.0	default	ses-after	FAIL
study016	sub-study016	after	mriqc	22.0.6	default	ses-after	SUCCESS
study016	sub-study016	before	fmriprep	23.2.0	default	ses-before	FAIL
study016	sub-study016	before	mriqc	22.0.6	default	ses-before	SUCCESS
study016	sub-study016	followup	fmriprep	23.2.0	default	ses-followup	FAIL
study016	sub-study016	followup	mriqc	22.0.6	default	ses-followup	SUCCESS
study017	sub-study017	after	fmriprep	23.2.0	default	ses-after	FAIL
study017	sub-study017	after	mriqc	22.0.6	default	ses-after	SUCCESS
study017	sub-study017	before	fmriprep	23.2.0	default	ses-before	FAIL
study017	sub-study017	before	mriqc	22.0.6	default	ses-before	SUCCESS
study018	sub-study018	after	fmriprep	23.2.0	default	ses-after	FAIL
study018	sub-study018	after	mriqc	22.0.6	default	ses-after	SUCCESS
study018	sub-study018	before	fmriprep	23.2.0	default	ses-before	FAIL
study018	sub-study018	before	mriqc	22.0.6	default	ses-before	SUCCESS
study018	sub-study018	followup	fmriprep	23.2.0	default	ses-followup	FAIL
study018	sub-study018	followup	mriqc	22.0.6	default	ses-followup	SUCCESS
study019	sub-study019	after	fmriprep	23.2.0	default	ses-after	FAIL
study019	sub-study019	after	mriqc	22.0.6	default	ses-after	SUCCESS
study019	sub-study019	before	fmriprep	23.2.0	default	ses-before	FAIL
study019	sub-study019	before	mriqc	22.0.6	default	ses-before	SUCCESS
study019	sub-study019	followup	fmriprep	23.2.0	default	ses-followup	FAIL
study019	sub-study019	followup	mriqc	22.0.6	default	ses-followup	SUCCESS
study020	sub-study020	after	fmriprep	23.2.0	default	ses-after	FAIL
study020	sub-study020	after	mriqc	22.0.6	default	ses-after	SUCCESS
study020	sub-study020	before	fmriprep	23.2.0	default	ses-before	FAIL
study020	sub-study020	before	mriqc	22.0.6	default	ses-before	SUCCESS
study020	sub-study020	followup	fmriprep	23.2.0	default	ses-followup	FAIL
study020	sub-study020	followup	mriqc	22.0.6	default	ses-followup	SUCCESS
study021	sub-study021	after	fmriprep	23.2.0	default	ses-after	FAIL
study021	sub-study021	after	mriqc	22.0.6	default	ses-after	SUCCESS
study021	sub-study021	before	fmriprep	23.2.0	default	ses-before	FAIL
study021	sub-study021	before	mriqc	22.0.6	default	ses-before	SUCCESS
study023	sub-study023	after	fmriprep	23.2.0	default	ses-after	FAIL
study023	sub-study023	after	mriqc	22.0.6	default	ses-after	SUCCESS
study023	sub-study023	before	fmriprep	23.2.0	default	ses-before	FAIL
study023	sub-study023	before	mriqc	22.0.6	default	ses-before	SUCCESS
study023	sub-study023	followup	fmriprep	23.2.0	default	ses-followup	FAIL
study023	sub-study023	followup	mriqc	22.0.6	default	ses-followup	SUCCESS
study024	sub-study024	after	fmriprep	23.2.0	default	ses-after	FAIL
study024	sub-study024	after	mriqc	22.0.6	default	ses-after	SUCCESS
study024	sub-study024	before	fmriprep	23.2.0	default	ses-before	FAIL
study024	sub-study024	before	mriqc	22.0.6	default	ses-before	SUCCESS
study024	sub-study024	followup	fmriprep	23.2.0	default	ses-followup	FAIL
study024	sub-study024	followup	mriqc	22.0.6	default	ses-followup	SUCCESS
study025	sub-study025	after	fmriprep	23.2.0	default	ses-after	FAIL
study025	sub-study025	after	mriqc	22.0.6	default	ses-after	SUCCESS
study025	sub-study025	before	fmriprep	23.2.0	default	ses-before	FAIL
study025	sub-study025	before	mriqc	22.0.6	default	ses-before	SUCCESS
study025	sub-study025	followup	fmriprep	23.2.0	default	ses-followup	FAIL
study025	sub-study025	followup	mriqc	22.0.6	default	ses-followup	SUCCESS
