participant_id	bids_participant_id	session_id	pipeline_name	pipeline_version	pipeline_step	bids_session_id	status
01	sub-01	1	mriqc	24.0.2	default	ses-1	SUCCESS
02	sub-02	1	mriqc	24.0.2	default	ses-1	SUCCESS
08	sub-08	1	mriqc	24.0.2	default	ses-1	SUCCESS
09	sub-09	1	mriqc	24.0.2	default	ses-1	SUCCESS
10	sub-10	1	mriqc	24.0.2	default	ses-1	SUCCESS
11	sub-11	1	mriqc	24.0.2	default	ses-1	SUCCESS
12	sub-12	1	mriqc	24.0.2	default	ses-1	SUCCESS
13	sub-13	1	mriqc	24.0.2	default	ses-1	SUCCESS
14	sub-14	1	mriqc	24.0.2	default	ses-1	SUCCESS
15	sub-15	1	mriqc	24.0.2	default	ses-1	SUCCESS
16	sub-16	1	mriqc	24.0.2	default	ses-1	SUCCESS
17	sub-17	1	mriqc	24.0.2	default	ses-1	SUCCESS
18	sub-18	1	mriqc	24.0.2	default	ses-1	SUCCESS
19	sub-19	1	mriqc	24.0.2	default	ses-1	SUCCESS
20	sub-20	1	mriqc	24.0.2	default	ses-1	SUCCESS
21	sub-21	1	mriqc	24.0.2	default	ses-1	SUCCESS
22	sub-22	1	mriqc	24.0.2	default	ses-1	SUCCESS
23	sub-23	1	mriqc	24.0.2	default	ses-1	SUCCESS
24	sub-24	1	mriqc	24.0.2	default	ses-1	SUCCESS
25	sub-25	1	mriqc	24.0.2	default	ses-1	SUCCESS
26	sub-26	1	mriqc	24.0.2	default	ses-1	SUCCESS
27	sub-27	1	mriqc	24.0.2	default	ses-1	SUCCESS
28	sub-28	1	mriqc	24.0.2	default	ses-1	SUCCESS
29	sub-29	1	mriqc	24.0.2	default	ses-1	SUCCESS
30	sub-30	1	mriqc	24.0.2	default	ses-1	SUCCESS
31	sub-31	1	mriqc	24.0.2	default	ses-1	SUCCESS
32	sub-32	1	mriqc	24.0.2	default	ses-1	SUCCESS
33	sub-33	1	mriqc	24.0.2	default	ses-1	SUCCESS
34	sub-34	1	mriqc	24.0.2	default	ses-1	SUCCESS
35	sub-35	1	mriqc	24.0.2	default	ses-1	SUCCESS
36	sub-36	1	mriqc	24.0.2	default	ses-1	SUCCESS
37	sub-37	1	mriqc	24.0.2	default	ses-1	SUCCESS
38	sub-38	1	mriqc	24.0.2	default	ses-1	SUCCESS
39	sub-39	1	mriqc	24.0.2	default	ses-1	SUCCESS
40	sub-40	1	mriqc	24.0.2	default	ses-1	SUCCESS
