participant_id	bids_participant_id	session_id	pipeline_name	pipeline_version	pipeline_step	bids_session_id	status
01	sub-01	anatomy	fmriprep	23.2.0	default	ses-anatomy	SUCCESS
01	sub-01	anatomy	mriqc	22.0.6	default	ses-anatomy	SUCCESS
01	sub-01	testCategory01	fmriprep	23.2.0	default	ses-testCategory01	FAIL
01	sub-01	testCategory01	mriqc	22.0.6	default	ses-testCategory01	FAIL
01	sub-01	testNoCategory01	fmriprep	23.2.0	default	ses-testNoCategory01	FAIL
01	sub-01	testNoCategory01	mriqc	22.0.6	default	ses-testNoCategory01	FAIL
01	sub-01	training01	fmriprep	23.2.0	default	ses-training01	FAIL
01	sub-01	training01	mriqc	22.0.6	default	ses-training01	FAIL
01	sub-01	training02	fmriprep	23.2.0	default	ses-training02	FAIL
01	sub-01	training02	mriqc	22.0.6	default	ses-training02	FAIL
01	sub-01	training03	fmriprep	23.2.0	default	ses-training03	FAIL
01	sub-01	training03	mriqc	22.0.6	default	ses-training03	FAIL
02	sub-02	anatomy	fmriprep	23.2.0	default	ses-anatomy	SUCCESS
02	sub-02	anatomy	mriqc	22.0.6	default	ses-anatomy	SUCCESS
02	sub-02	testCategory01	fmriprep	23.2.0	default	ses-testCategory01	FAIL
02	sub-02	testCategory01	mriqc	22.0.6	default	ses-testCategory01	FAIL
02	sub-02	testNoCategory01	fmriprep	23.2.0	default	ses-testNoCategory01	FAIL
02	sub-02	testNoCategory01	mriqc	22.0.6	default	ses-testNoCategory01	FAIL
02	sub-02	training01	fmriprep	23.2.0	default	ses-training01	FAIL
02	sub-02	training01	mriqc	22.0.6	default	ses-training01	FAIL
02	sub-02	training02	fmriprep	23.2.0	default	ses-training02	FAIL
02	sub-02	training02	mriqc	22.0.6	default	ses-training02	FAIL
02	sub-02	training03	fmriprep	23.2.0	default	ses-training03	FAIL
02	sub-02	training03	mriqc	22.0.6	default	ses-training03	FAIL
03	sub-03	anatomy	fmriprep	23.2.0	default	ses-anatomy	SUCCESS
03	sub-03	anatomy	mriqc	22.0.6	default	ses-anatomy	SUCCESS
03	sub-03	testCategory01	fmriprep	23.2.0	default	ses-testCategory01	FAIL
03	sub-03	testCategory01	mriqc	22.0.6	default	ses-testCategory01	FAIL
03	sub-03	testNoCategory01	fmriprep	23.2.0	default	ses-testNoCategory01	FAIL
03	sub-03	testNoCategory01	mriqc	22.0.6	default	ses-testNoCategory01	FAIL
03	sub-03	training01	fmriprep	23.2.0	default	ses-training01	FAIL
03	sub-03	training01	mriqc	22.0.6	default	ses-training01	FAIL
03	sub-03	training02	fmriprep	23.2.0	default	ses-training02	FAIL
03	sub-03	training02	mriqc	22.0.6	default	ses-training02	FAIL
03	sub-03	training03	fmriprep	23.2.0	default	ses-training03	FAIL
03	sub-03	training03	mriqc	22.0.6	default	ses-training03	FAIL
04	sub-04	anatomy	fmriprep	23.2.0	default	ses-anatomy	SUCCESS
04	sub-04	anatomy	mriqc	22.0.6	default	ses-anatomy	SUCCESS
04	sub-04	testCategory01	fmriprep	23.2.0	default	ses-testCategory01	FAIL
04	sub-04	testCategory01	mriqc	22.0.6	default	ses-testCategory01	FAIL
04	sub-04	testNoCategory01	fmriprep	23.2.0	default	ses-testNoCategory01	FAIL
04	sub-04	testNoCategory01	mriqc	22.0.6	default	ses-testNoCategory01	FAIL
04	sub-04	training01	fmriprep	23.2.0	default	ses-training01	FAIL
04	sub-04	training01	mriqc	22.0.6	default	ses-training01	FAIL
04	sub-04	training02	fmriprep	23.2.0	default	ses-training02	FAIL
04	sub-04	training02	mriqc	22.0.6	default	ses-training02	FAIL
04	sub-04	training03	fmriprep	23.2.0	default	ses-training03	FAIL
04	sub-04	training03	mriqc	22.0.6	default	ses-training03	FAIL
05	sub-05	anatomy	fmriprep	23.2.0	default	ses-anatomy	SUCCESS
05	sub-05	anatomy	mriqc	22.0.6	default	ses-anatomy	SUCCESS
05	sub-05	testCategory01	fmriprep	23.2.0	default	ses-testCategory01	FAIL
05	sub-05	testCategory01	mriqc	22.0.6	default	ses-testCategory01	FAIL
05	sub-05	testNoCategory01	fmriprep	23.2.0	default	ses-testNoCategory01	FAIL
05	sub-05	testNoCategory01	mriqc	22.0.6	default	ses-testNoCategory01	FAIL
05	sub-05	training01	fmriprep	23.2.0	default	ses-training01	FAIL
05	sub-05	training01	mriqc	22.0.6	default	ses-training01	FAIL
05	sub-05	training02	fmriprep	23.2.0	default	ses-training02	FAIL
05	sub-05	training02	mriqc	22.0.6	default	ses-training02	FAIL
05	sub-05	training03	fmriprep	23.2.0	default	ses-training03	FAIL
05	sub-05	training03	mriqc	22.0.6	default	ses-training03	FAIL
